transaction_id,investor_id,agent_id,fund_id,transaction_type,transaction_status,trade_date,settlement_date,units,price,gross_amount,fee_amount,net_amount,currency_code,created_at,updated_at
1073,49,3,3,REDEMPTION,SETTLED,2026-03-23,2026-03-25,108.520581,170.0025,-18448.77,0,-18448.77,USD,2026-03-23T10:00:00,
1074,32,2,3,SUBSCRIPTION,SETTLED,2026-03-23,2026-03-25,1075.237136,35.9288,38631.98,0,38631.98,USD,2026-03-23T10:00:00,
1075,32,2,2,SUBSCRIPTION,SETTLED,2026-03-23,2026-03-25,2753.522319,17.1336,47177.75,0,47177.75,USD,2026-03-23T10:00:00,
1076,5,1,2,SUBSCRIPTION,SETTLED,2026-03-23,2026-03-25,477.566951,101.8319,48631.55,0,48631.55,USD,2026-03-23T10:00:00,
1077,10,1,2,SUBSCRIPTION,SETTLED,2026-03-23,2026-03-25,201.67571,28.3641,5720.35,0,5720.35,USD,2026-03-23T10:00:00,
1078,30,2,1,SUBSCRIPTION,SETTLED,2026-03-23,2026-03-25,193.647842,131.1507,25397.05,0,25397.05,USD,2026-03-23T10:00:00,
1079,35,2,3,SUBSCRIPTION,SETTLED,2026-03-23,2026-03-25,155.120297,247.7708,38434.28,0,38434.28,USD,2026-03-23T10:00:00,
1080,25,1,2,SUBSCRIPTION,SETTLED,2026-03-23,2026-03-25,161.576579,120.3175,19440.49,0,19440.49,USD,2026-03-23T10:00:00,
1081,36,2,3,REDEMPTION,SETTLED,2026-03-24,2026-03-26,88.318802,179.4542,-15849.18,0,-15849.18,USD,2026-03-24T10:00:00,
1082,28,1,1,SUBSCRIPTION,SETTLED,2026-03-24,2026-03-26,103.76841,193.3627,20064.94,0,20064.94,USD,2026-03-24T10:00:00,
1083,43,2,3,REDEMPTION,SETTLED,2026-03-24,2026-03-26,233.767541,124.2187,-29038.3,0,-29038.3,USD,2026-03-24T10:00:00,
1084,33,3,1,SUBSCRIPTION,SETTLED,2026-03-24,2026-03-26,103.863931,243.009,25239.87,0,25239.87,USD,2026-03-24T10:00:00,
1085,50,1,2,SUBSCRIPTION,SETTLED,2026-03-24,2026-03-26,114.228649,20.8284,2379.2,0,2379.2,USD,2026-03-24T10:00:00,
1086,23,3,3,SUBSCRIPTION,SETTLED,2026-03-24,2026-03-26,240.535515,160.0367,38494.51,0,38494.51,USD,2026-03-24T10:00:00,
1087,7,3,2,SUBSCRIPTION,SETTLED,2026-03-24,2026-03-26,196.288834,94.3046,18510.94,0,18510.94,USD,2026-03-24T10:00:00,
1088,16,2,1,SUBSCRIPTION,SETTLED,2026-03-24,2026-03-26,131.44384,228.4934,30034.05,0,30034.05,USD,2026-03-24T10:00:00,
1089,20,2,1,SUBSCRIPTION,SETTLED,2026-03-24,2026-03-26,22.271831,88.268,1965.89,0,1965.89,USD,2026-03-24T10:00:00,
1090,43,2,2,SUBSCRIPTION,SETTLED,2026-03-24,2026-03-26,610.487846,73.9885,45169.08,0,45169.08,USD,2026-03-24T10:00:00,
1091,2,2,2,SUBSCRIPTION,SETTLED,2026-03-25,2026-03-27,136.522865,147.4093,20124.74,0,20124.74,USD,2026-03-25T10:00:00,
1092,7,3,3,SUBSCRIPTION,SETTLED,2026-03-25,2026-03-27,133.643211,130.6644,17462.41,0,17462.41,USD,2026-03-25T10:00:00,
1093,11,2,3,SUBSCRIPTION,SETTLED,2026-03-25,2026-03-27,830.198846,58.4221,48501.96,0,48501.96,USD,2026-03-25T10:00:00,
1094,35,2,1,SUBSCRIPTION,SETTLED,2026-03-25,2026-03-27,13.364561,249.0946,3329.04,0,3329.04,USD,2026-03-25T10:00:00,
1095,15,1,3,REDEMPTION,SETTLED,2026-03-25,2026-03-27,25.897475,212.6049,-5505.93,0,-5505.93,USD,2026-03-25T10:00:00,
1096,38,2,2,SUBSCRIPTION,SETTLED,2026-03-25,2026-03-27,209.195207,137.4553,28754.99,0,28754.99,USD,2026-03-25T10:00:00,
1097,14,1,2,REDEMPTION,SETTLED,2026-03-25,2026-03-27,399.369021,82.4433,-32925.3,0,-32925.3,USD,2026-03-25T10:00:00,
1098,28,1,3,SUBSCRIPTION,SETTLED,2026-03-25,2026-03-27,101.394152,106.5522,10803.77,0,10803.77,USD,2026-03-25T10:00:00,
1099,43,2,3,SUBSCRIPTION,SETTLED,2026-03-25,2026-03-27,10.691075,178.7996,1911.56,0,1911.56,USD,2026-03-25T10:00:00,
1100,37,1,2,SUBSCRIPTION,SETTLED,2026-03-25,2026-03-27,255.906903,188.1299,48143.74,0,48143.74,USD,2026-03-25T10:00:00,
1101,18,1,3,SUBSCRIPTION,SETTLED,2026-03-25,2026-03-27,159.858748,194.5886,31106.69,0,31106.69,USD,2026-03-25T10:00:00,
1102,37,1,3,SUBSCRIPTION,SETTLED,2026-03-25,2026-03-27,272.937792,97.4259,26591.21,0,26591.21,USD,2026-03-25T10:00:00,
1103,16,2,1,REDEMPTION,SETTLED,2026-03-25,2026-03-27,181.151968,212.5893,-38510.97,0,-38510.97,USD,2026-03-25T10:00:00,
1104,21,1,1,SUBSCRIPTION,SETTLED,2026-03-25,2026-03-27,573.182761,74.0643,42452.38,0,42452.38,USD,2026-03-25T10:00:00,
1105,42,2,1,SUBSCRIPTION,SETTLED,2026-03-25,2026-03-27,283.595605,107.4078,30460.38,0,30460.38,USD,2026-03-25T10:00:00,
1106,10,1,1,SUBSCRIPTION,SETTLED,2026-03-25,2026-03-27,473.859365,84.5297,40055.19,0,40055.19,USD,2026-03-25T10:00:00,
1107,36,2,2,SUBSCRIPTION,SETTLED,2026-03-25,2026-03-27,775.973234,58.4777,45377.13,0,45377.13,USD,2026-03-25T10:00:00,
1108,2,2,2,REDEMPTION,SETTLED,2026-03-26,2026-03-28,102.770496,142.1695,-14610.83,0,-14610.83,USD,2026-03-26T10:00:00,
1109,47,3,2,REDEMPTION,SETTLED,2026-03-26,2026-03-28,16.481696,225.1613,-3711.04,0,-3711.04,USD,2026-03-26T10:00:00,
1110,39,2,2,REDEMPTION,SETTLED,2026-03-26,2026-03-28,419.088962,107.6816,-45128.17,0,-45128.17,USD,2026-03-26T10:00:00,
1111,43,2,3,REDEMPTION,SETTLED,2026-03-26,2026-03-28,96.655283,211.5545,-20447.86,0,-20447.86,USD,2026-03-26T10:00:00,
1112,16,2,1,SUBSCRIPTION,SETTLED,2026-03-26,2026-03-28,654.927582,38.9542,25512.18,0,25512.18,USD,2026-03-26T10:00:00,
1113,32,2,1,SUBSCRIPTION,SETTLED,2026-03-26,2026-03-28,34.338859,203.6049,6991.56,0,6991.56,USD,2026-03-26T10:00:00,
1114,38,2,3,SUBSCRIPTION,SETTLED,2026-03-26,2026-03-28,565.407632,66.6251,37670.34,0,37670.34,USD,2026-03-26T10:00:00,
1115,14,1,1,SUBSCRIPTION,SETTLED,2026-03-26,2026-03-28,151.417947,75.8914,11491.32,0,11491.32,USD,2026-03-26T10:00:00,
1116,17,3,3,SUBSCRIPTION,SETTLED,2026-03-26,2026-03-28,152.550668,177.9083,27140.03,0,27140.03,USD,2026-03-26T10:00:00,
1117,21,1,3,SUBSCRIPTION,SETTLED,2026-03-26,2026-03-28,142.847406,241.1957,34454.18,0,34454.18,USD,2026-03-26T10:00:00,
1118,31,2,3,SUBSCRIPTION,SETTLED,2026-03-27,2026-03-29,97.64008,164.8954,16100.4,0,16100.4,USD,2026-03-27T10:00:00,
1119,48,1,3,REDEMPTION,SETTLED,2026-03-27,2026-03-29,15.982209,230.1897,-3678.94,0,-3678.94,USD,2026-03-27T10:00:00,
1120,17,3,3,SUBSCRIPTION,SETTLED,2026-03-27,2026-03-29,181.357635,178.148,32308.5,0,32308.5,USD,2026-03-27T10:00:00,
1121,35,2,1,REDEMPTION,SETTLED,2026-03-27,2026-03-29,87.738702,228.3494,-20035.08,0,-20035.08,USD,2026-03-27T10:00:00,
1122,17,3,2,SUBSCRIPTION,SETTLED,2026-03-27,2026-03-29,621.145233,66.5105,41312.68,0,41312.68,USD,2026-03-27T10:00:00,
1123,11,2,2,SUBSCRIPTION,SETTLED,2026-03-27,2026-03-29,227.267292,194.0178,44093.9,0,44093.9,USD,2026-03-27T10:00:00,
1124,3,3,2,REDEMPTION,SETTLED,2026-03-27,2026-03-29,175.364343,235.7189,-41336.69,0,-41336.69,USD,2026-03-27T10:00:00,
1125,48,1,2,REDEMPTION,SETTLED,2026-03-27,2026-03-29,155.371571,111.3678,-17303.39,0,-17303.39,USD,2026-03-27T10:00:00,
1126,11,2,3,SUBSCRIPTION,SETTLED,2026-03-27,2026-03-29,38.303145,111.0089,4251.99,0,4251.99,USD,2026-03-27T10:00:00,
1127,30,2,3,SUBSCRIPTION,SETTLED,2026-03-27,2026-03-29,21.66601,163.9822,3552.84,0,3552.84,USD,2026-03-27T10:00:00,
1128,42,2,1,SUBSCRIPTION,SETTLED,2026-03-27,2026-03-29,129.647288,83.3314,10803.69,0,10803.69,USD,2026-03-27T10:00:00,
1129,8,3,1,SUBSCRIPTION,SETTLED,2026-03-27,2026-03-29,185.169169,194.2258,35964.63,0,35964.63,USD,2026-03-27T10:00:00,
1130,39,2,3,SUBSCRIPTION,SETTLED,2026-03-27,2026-03-29,397.367723,118.3576,47031.49,0,47031.49,USD,2026-03-27T10:00:00,
1131,12,1,3,SUBSCRIPTION,SETTLED,2026-03-28,2026-03-30,219.646174,77.6314,17051.44,0,17051.44,USD,2026-03-28T10:00:00,
1132,27,3,2,SUBSCRIPTION,SETTLED,2026-03-28,2026-03-30,185.616264,236.7417,43943.11,0,43943.11,USD,2026-03-28T10:00:00,
1133,2,2,1,REDEMPTION,SETTLED,2026-03-28,2026-03-30,203.928597,160.3906,-32708.23,0,-32708.23,USD,2026-03-28T10:00:00,
1134,30,2,1,SUBSCRIPTION,SETTLED,2026-03-28,2026-03-30,1947.325712,21.9479,42739.71,0,42739.71,USD,2026-03-28T10:00:00,
1135,39,2,2,SUBSCRIPTION,SETTLED,2026-03-28,2026-03-30,943.224112,50.8295,47943.61,0,47943.61,USD,2026-03-28T10:00:00,
1136,1,3,3,SUBSCRIPTION,SETTLED,2026-03-28,2026-03-30,167.081392,232.7884,38894.61,0,38894.61,USD,2026-03-28T10:00:00,
1137,8,3,1,REDEMPTION,SETTLED,2026-03-28,2026-03-30,47.664075,216.8648,-10336.66,0,-10336.66,USD,2026-03-28T10:00:00,
1138,19,1,3,SUBSCRIPTION,SETTLED,2026-03-28,2026-03-30,34.24152,215.5211,7379.77,0,7379.77,USD,2026-03-28T10:00:00,
1139,19,1,3,SUBSCRIPTION,SETTLED,2026-03-28,2026-03-30,198.973213,108.0458,21498.22,0,21498.22,USD,2026-03-28T10:00:00,
1140,2,2,2,REDEMPTION,SETTLED,2026-03-28,2026-03-30,106.050354,118.2344,-12538.8,0,-12538.8,USD,2026-03-28T10:00:00,
1141,24,1,3,REDEMPTION,SETTLED,2026-03-28,2026-03-30,1879.476473,12.4769,-23450.04,0,-23450.04,USD,2026-03-28T10:00:00,
1142,21,1,3,SUBSCRIPTION,SETTLED,2026-03-28,2026-03-30,111.709064,102.0389,11398.67,0,11398.67,USD,2026-03-28T10:00:00,
1143,17,3,1,SUBSCRIPTION,SETTLED,2026-03-29,2026-03-31,43.152625,89.887,3878.86,0,3878.86,USD,2026-03-29T10:00:00,
1144,31,2,2,REDEMPTION,SETTLED,2026-03-29,2026-03-31,194.220883,242.1304,-47026.78,0,-47026.78,USD,2026-03-29T10:00:00,
1145,1,3,2,SUBSCRIPTION,SETTLED,2026-03-29,2026-03-31,80.398576,244.6057,19665.95,0,19665.95,USD,2026-03-29T10:00:00,
1146,9,2,3,SUBSCRIPTION,SETTLED,2026-03-29,2026-03-31,192.823038,50.768,9789.24,0,9789.24,USD,2026-03-29T10:00:00,
1147,22,3,2,SUBSCRIPTION,SETTLED,2026-03-29,2026-03-31,120.526913,137.3017,16548.55,0,16548.55,USD,2026-03-29T10:00:00,
1148,17,3,1,SUBSCRIPTION,SETTLED,2026-03-29,2026-03-31,377.067418,129.8105,48947.31,0,48947.31,USD,2026-03-29T10:00:00,
1149,48,1,2,REDEMPTION,SETTLED,2026-03-29,2026-03-31,67.418276,220.4647,-14863.35,0,-14863.35,USD,2026-03-29T10:00:00,
1150,34,3,2,SUBSCRIPTION,SETTLED,2026-03-29,2026-03-31,48.618026,186.8486,9084.21,0,9084.21,USD,2026-03-29T10:00:00,
1151,49,3,1,SUBSCRIPTION,SETTLED,2026-03-29,2026-03-31,283.911448,162.7965,46219.79,0,46219.79,USD,2026-03-29T10:00:00,
1152,4,3,1,SUBSCRIPTION,SETTLED,2026-03-29,2026-03-31,659.065723,18.6069,12263.17,0,12263.17,USD,2026-03-29T10:00:00,
1153,11,2,3,SUBSCRIPTION,SETTLED,2026-03-29,2026-03-31,29.732777,224.8421,6685.18,0,6685.18,USD,2026-03-29T10:00:00,
1154,3,3,2,SUBSCRIPTION,SETTLED,2026-03-29,2026-03-31,282.665272,126.4479,35742.43,0,35742.43,USD,2026-03-29T10:00:00,
1155,8,3,3,REDEMPTION,SETTLED,2026-03-29,2026-03-31,217.478211,32.4587,-7059.06,0,-7059.06,USD,2026-03-29T10:00:00,
1156,12,1,1,REDEMPTION,SETTLED,2026-03-29,2026-03-31,284.517087,145.1794,-41306.02,0,-41306.02,USD,2026-03-29T10:00:00,
1157,38,2,1,SUBSCRIPTION,SETTLED,2026-03-29,2026-03-31,263.493195,109.9406,28968.6,0,28968.6,USD,2026-03-29T10:00:00,
1158,16,2,2,SUBSCRIPTION,SETTLED,2026-03-29,2026-03-31,2740.514697,16.2309,44481.02,0,44481.02,USD,2026-03-29T10:00:00,
1159,26,3,2,SUBSCRIPTION,SETTLED,2026-03-29,2026-03-31,225.773007,210.8745,47609.77,0,47609.77,USD,2026-03-29T10:00:00,
1160,6,1,2,REDEMPTION,SETTLED,2026-03-30,2026-04-01,280.041236,118.9733,-33317.43,0,-33317.43,USD,2026-03-30T10:00:00,
1161,39,2,3,SUBSCRIPTION,SETTLED,2026-03-30,2026-04-01,289.696235,167.4815,48518.76,0,48518.76,USD,2026-03-30T10:00:00,
1162,21,1,3,REDEMPTION,SETTLED,2026-03-30,2026-04-01,225.731489,201.288,-45437.04,0,-45437.04,USD,2026-03-30T10:00:00,
1163,14,1,1,REDEMPTION,SETTLED,2026-03-30,2026-04-01,73.750231,201.5553,-14864.75,0,-14864.75,USD,2026-03-30T10:00:00,
1164,36,2,3,SUBSCRIPTION,SETTLED,2026-03-30,2026-04-01,389.663446,52.7226,20544.07,0,20544.07,USD,2026-03-30T10:00:00,
1165,6,1,1,REDEMPTION,SETTLED,2026-03-30,2026-04-01,45.586422,197.0782,-8984.09,0,-8984.09,USD,2026-03-30T10:00:00,
1166,42,2,3,SUBSCRIPTION,SETTLED,2026-03-30,2026-04-01,77.269224,202.2641,15628.79,0,15628.79,USD,2026-03-30T10:00:00,
1167,44,1,3,SUBSCRIPTION,SETTLED,2026-03-30,2026-04-01,160.284502,209.6927,33610.49,0,33610.49,USD,2026-03-30T10:00:00,
1168,29,1,2,SUBSCRIPTION,SETTLED,2026-03-31,2026-04-02,256.325933,111.5369,28589.8,0,28589.8,USD,2026-03-31T10:00:00,
1169,24,1,3,SUBSCRIPTION,SETTLED,2026-03-31,2026-04-02,987.502244,32.3074,31903.63,0,31903.63,USD,2026-03-31T10:00:00,
1170,30,2,3,SUBSCRIPTION,SETTLED,2026-03-31,2026-04-02,733.333545,47.2167,34625.59,0,34625.59,USD,2026-03-31T10:00:00,
1171,34,3,3,SUBSCRIPTION,SETTLED,2026-03-31,2026-04-02,41.794732,122.3726,5114.53,0,5114.53,USD,2026-03-31T10:00:00,
1172,31,2,2,SUBSCRIPTION,SETTLED,2026-03-31,2026-04-02,32.032639,226.6969,7261.7,0,7261.7,USD,2026-03-31T10:00:00,
1173,34,3,2,SUBSCRIPTION,SETTLED,2026-03-31,2026-04-02,117.692948,28.3678,3338.69,0,3338.69,USD,2026-03-31T10:00:00,
1174,33,3,1,SUBSCRIPTION,SETTLED,2026-03-31,2026-04-02,174.772626,121.5176,21237.95,0,21237.95,USD,2026-03-31T10:00:00,
1175,23,3,2,SUBSCRIPTION,SETTLED,2026-03-31,2026-04-02,2780.660218,13.9045,38663.69,0,38663.69,USD,2026-03-31T10:00:00,
1176,12,1,1,REDEMPTION,SETTLED,2026-03-31,2026-04-02,29.278146,109.9004,-3217.68,0,-3217.68,USD,2026-03-31T10:00:00,
1177,21,1,3,REDEMPTION,SETTLED,2026-03-31,2026-04-02,323.003369,117.9875,-38110.36,0,-38110.36,USD,2026-03-31T10:00:00,
1178,22,3,1,SUBSCRIPTION,SETTLED,2026-03-31,2026-04-02,19.667579,245.7247,4832.81,0,4832.81,USD,2026-03-31T10:00:00,
1179,44,1,1,SUBSCRIPTION,SETTLED,2026-03-31,2026-04-02,17.921135,104.7841,1877.85,0,1877.85,USD,2026-03-31T10:00:00,
1180,11,2,3,SUBSCRIPTION,SETTLED,2026-03-31,2026-04-02,159.713245,218.5073,34898.51,0,34898.51,USD,2026-03-31T10:00:00,
1181,20,2,3,REDEMPTION,SETTLED,2026-03-31,2026-04-02,177.63244,175.759,-31220.5,0,-31220.5,USD,2026-03-31T10:00:00,
1182,20,2,1,SUBSCRIPTION,SETTLED,2026-03-31,2026-04-02,45.576928,36.859,1679.92,0,1679.92,USD,2026-03-31T10:00:00,
